customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Segment,EstimatedCLV,AvgChargesPerMonth,TenureCategory,TotalServices,HasFamily,HighValueCustomer,ContractRisk,PaymentRisk,CustomerSegment,RiskScore,RiskLevel
6671-NGWON,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,No,Low (≤$35),142.45000000000002,21.514285714285712,New (≤1 year),1,0,0,3,2,Economy New,20,High Risk
0595-ITUDF,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960.5,No,High ($65-95),5875.2,93.1328125,Long-term (>3 years),5,1,1,3,3,Premium Long-term,15,Medium Risk
6996-KNSML,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,High ($65-95),74.9,74.9,New (≤1 year),3,0,0,3,3,Economy New,22,High Risk
1955-IBMMB,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,No,Low (≤$35),1191.8,20.208474576271186,Long-term (>3 years),1,0,0,1,1,Economy Long-term,9,Low Risk
0096-BXERS,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No,Medium ($35-65),302.1,52.425000000000004,New (≤1 year),2,1,0,3,3,Economy New,21,High Risk
3806-YAZOV,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56.0,No,Low (≤$35),56.400000000000006,18.666666666666668,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
7998-ZLXWN,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,No,Low (≤$35),306.75,22.053333333333335,Medium (1-3 years),1,1,0,3,1,Medium-term,15,Medium Risk
6253-WRFHY,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,No,Medium ($35-65),841.75,67.48846153846154,Medium (1-3 years),4,1,0,2,3,Medium-term,13,Medium Risk
9133-AYJZG,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,No,Very High (>$95),2270.1,97.78695652173913,Medium (1-3 years),5,0,1,3,1,Medium-term,13,Medium Risk
2675-OTVVJ,Male,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,No,High ($65-95),2772.9500000000003,90.56935483870969,Medium (1-3 years),4,1,0,3,3,Medium-term,17,Medium Risk
8680-CGLTP,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,No,Medium ($35-65),1703.75,58.4896551724138,Medium (1-3 years),5,0,0,2,3,Medium-term,13,Medium Risk
8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,No,Low (≤$35),1014.3,21.062244897959182,Long-term (>3 years),1,1,0,2,1,Economy Long-term,11,Low Risk
5018-GWURO,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,No,High ($65-95),4793.599999999999,87.55,Long-term (>3 years),3,1,0,3,1,Economy Long-term,12,Medium Risk
6741-QRLUP,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,No,High ($65-95),5058.9,79.29126984126985,Long-term (>3 years),7,0,0,1,1,Economy Long-term,6,Low Risk
4737-HOBAX,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,No,High ($65-95),5027.4,79.90555555555555,Long-term (>3 years),6,1,0,1,1,Economy Long-term,5,Low Risk
0537-QYZZN,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857.75,No,High ($65-95),1916.3999999999999,77.40625,Medium (1-3 years),3,1,0,3,3,Medium-term,19,High Risk
3340-QBBFM,Male,1,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,No,Medium ($35-65),1947.6000000000001,55.356944444444444,Medium (1-3 years),4,1,0,2,1,Medium-term,10,Low Risk
1704-NRWYE,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,751.65,Yes,High ($65-95),727.65,83.51666666666667,New (≤1 year),3,0,0,3,3,Economy New,22,High Risk
2592-SEIFQ,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.95,Yes,Low (≤$35),74.25,22.316666666666666,New (≤1 year),1,0,0,3,3,Economy New,24,High Risk
8200-KLNYW,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No,High ($65-95),1698.9,81.66428571428571,Medium (1-3 years),7,1,0,2,2,Medium-term,11,Low Risk
3372-CDXFJ,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,No,Low (≤$35),318.5,26.430769230769233,Medium (1-3 years),1,1,0,2,1,Medium-term,12,Medium Risk
4781-ZXYGU,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,No,Low (≤$35),20.15,20.15,New (≤1 year),1,1,0,3,1,Economy New,19,High Risk
7632-YUTXB,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,No,Low (≤$35),501.25,20.804000000000002,Medium (1-3 years),1,1,0,2,2,Medium-term,13,Medium Risk
2718-YSKCS,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,No,Low (≤$35),1391.6000000000001,19.541549295774647,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
9896-UYMIE,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,No,Very High (>$95),7543.8,111.87424242424242,Long-term (>3 years),8,0,1,2,1,Premium Long-term,9,Low Risk
0853-NWIFK,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,No,Very High (>$95),4513.5,99.64333333333333,Long-term (>3 years),6,0,1,2,3,Premium Long-term,13,Medium Risk
8212-CRQXP,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,No,High ($65-95),1760.0,77.56590909090909,Medium (1-3 years),3,1,0,3,1,Medium-term,13,Medium Risk
6980-CDGFC,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,No,Low (≤$35),1396.95,19.811940298507466,Long-term (>3 years),1,1,0,2,1,Economy Long-term,11,Low Risk
7691-XVTZH,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,No,High ($65-95),6116.6,87.85735294117647,Long-term (>3 years),4,1,1,1,1,Premium Long-term,5,Low Risk
2520-SGTTA,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,0.0,No,Low (≤$35),0.0,20.0,New (≤1 year),1,1,0,1,2,Economy New,15,Medium Risk
7481-ATQQS,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Yes,High ($65-95),4451.65,92.16020408163266,Long-term (>3 years),4,0,1,3,1,Premium Long-term,14,Medium Risk
2277-VWCNI,Female,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,No,Medium ($35-65),195.0,44.9625,New (≤1 year),2,0,0,3,2,Economy New,22,High Risk
1088-CNNKB,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,No,High ($65-95),5040.0,80.0031746031746,Long-term (>3 years),7,1,0,2,1,Economy Long-term,8,Low Risk
8642-GVWRF,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.7,165.0,Yes,High ($65-95),159.4,82.5,New (≤1 year),4,1,0,3,1,Economy New,16,Medium Risk
1930-BZLHI,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,No,Low (≤$35),427.35,20.128571428571426,Medium (1-3 years),1,0,0,2,2,Medium-term,15,Medium Risk
3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,Yes,Medium ($35-65),3165.25,55.38909090909091,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
5868-YTYKS,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,Low (≤$35),20.25,20.25,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
3525-DVKFN,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,No,Low (≤$35),329.79999999999995,21.061764705882354,Medium (1-3 years),1,0,0,1,2,Medium-term,12,Medium Risk
1482-OXZSY,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,No,Very High (>$95),3012.0,97.875,Medium (1-3 years),5,0,1,3,1,Medium-term,12,Medium Risk
0377-JBKKT,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,No,Medium ($35-65),1274.9,57.809090909090905,Medium (1-3 years),5,1,0,3,2,Medium-term,14,Medium Risk
5778-BVOFB,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,No,Medium ($35-65),535.5,58.89444444444444,New (≤1 year),4,0,0,3,1,Economy New,15,Medium Risk
3373-YZZYM,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,No,Low (≤$35),19.2,19.2,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
2057-ZBLPD,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,Yes,High ($65-95),1816.5,86.12857142857143,Medium (1-3 years),3,1,0,3,3,Medium-term,17,Medium Risk
0228-MAUWC,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No,Medium ($35-65),1131.45,60.24210526315789,Medium (1-3 years),4,0,0,3,3,Medium-term,17,Medium Risk
5502-RLUYV,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,7446.9,Yes,Very High (>$95),7172.55,107.92608695652173,Long-term (>3 years),6,1,1,3,3,Premium Long-term,15,Medium Risk
0023-HGHWL,Male,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.1,25.1,Yes,Low (≤$35),25.1,25.1,New (≤1 year),1,0,0,3,3,Economy New,26,High Risk
7663-YJHSN,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,No,Very High (>$95),7484.400000000001,104.95694444444445,Long-term (>3 years),7,1,1,1,1,Premium Long-term,5,Low Risk
4915-BFSXL,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,No,High ($65-95),4826.5,69.41,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
3086-RUCRN,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,No,Very High (>$95),6804.599999999999,99.92424242424242,Long-term (>3 years),7,0,1,3,1,Premium Long-term,12,Medium Risk
5215-LNLDJ,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,No,Low (≤$35),172.9,21.292857142857144,New (≤1 year),1,1,0,3,3,Economy New,21,High Risk
7576-JMYWV,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,No,Very High (>$95),5069.2,108.08913043478262,Long-term (>3 years),7,1,1,3,3,Premium Long-term,17,Medium Risk
9039-RBEEE,Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Yes,Medium ($35-65),1909.0500000000002,48.22692307692307,Long-term (>3 years),5,0,0,3,1,Economy Long-term,12,Medium Risk
0257-KXZGU,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,No,Medium ($35-65),1998.4,63.9234375,Medium (1-3 years),4,1,0,3,1,Medium-term,11,Low Risk
1307-ATKGB,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,2187.15,No,High ($65-95),2149.2,91.13125000000001,Medium (1-3 years),5,0,0,3,3,Medium-term,17,Medium Risk
8417-FMLZI,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,Yes,High ($65-95),501.29999999999995,79.59166666666667,New (≤1 year),4,1,0,3,1,Economy New,16,Medium Risk
3714-XPXBW,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,No,High ($65-95),2919.3,80.4581081081081,Long-term (>3 years),7,0,0,3,1,Economy Long-term,12,Medium Risk
1850-AKQEP,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,No,Low (≤$35),162.8,22.3375,New (≤1 year),1,1,0,3,2,Economy New,19,High Risk
2824-DXNKN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025.85,No,High ($65-95),5144.400000000001,69.80347222222223,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
5227-JSCFE,Male,1,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,No,Medium ($35-65),3290.85,47.23098591549296,Long-term (>3 years),5,1,0,1,1,Economy Long-term,7,Low Risk
0848-ZGQIJ,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,No,High ($65-95),1514.4,91.321875,Medium (1-3 years),5,1,1,3,1,Medium-term,12,Medium Risk
3621-CHYVB,Female,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,No,Medium ($35-65),2844.2999999999997,48.8140350877193,Long-term (>3 years),5,1,0,3,1,Economy Long-term,11,Low Risk
8042-RNLKO,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,No,Low (≤$35),1679.7,25.74469696969697,Long-term (>3 years),1,0,0,2,1,Economy Long-term,12,Medium Risk
1792-UXAFY,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,1496.9,Yes,High ($65-95),1515.5500000000002,88.0529411764706,Medium (1-3 years),5,0,0,3,3,Medium-term,19,High Risk
5372-FBKBN,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,No,Low (≤$35),435.75,21.53333333333333,Medium (1-3 years),1,1,0,3,2,Medium-term,17,Medium Risk
0420-TXVSG,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,No,High ($65-95),4362.599999999999,67.09772727272727,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
6217-TOWGS,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,No,High ($65-95),1281.8000000000002,77.79705882352941,Medium (1-3 years),5,1,0,3,1,Medium-term,12,Medium Risk
0515-YPMCW,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,High ($65-95),70.45,70.45,New (≤1 year),2,1,0,3,2,Economy New,19,High Risk
0378-XSZPU,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,Yes,Medium ($35-65),3497.3999999999996,61.4448275862069,Long-term (>3 years),5,1,0,2,1,Economy Long-term,8,Low Risk
1045-LTCYT,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,No,Low (≤$35),168.4,17.46875,New (≤1 year),1,1,0,3,1,Economy New,17,Medium Risk
1544-JJMYL,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,No,High ($65-95),1872.4499999999998,71.38148148148149,Medium (1-3 years),6,0,0,2,1,Medium-term,9,Low Risk
4636-JGAAI,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,High ($65-95),3020.8999999999996,88.24264705882354,Medium (1-3 years),4,1,0,3,2,Medium-term,13,Medium Risk
6874-SGLHU,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,No,Very High (>$95),2910.0,100.71000000000001,Medium (1-3 years),5,0,1,2,1,Medium-term,9,Low Risk
5951-AOFIH,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No,High ($65-95),2191.2000000000003,68.04242424242425,Medium (1-3 years),5,0,0,3,1,Medium-term,12,Medium Risk
4729-XKASR,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,Yes,Low (≤$35),24.75,24.75,New (≤1 year),1,1,0,3,3,Economy New,23,High Risk
3059-NGMXB,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,No,High ($65-95),968.8000000000001,67.475,Medium (1-3 years),5,1,0,3,2,Medium-term,14,Medium Risk
8652-YHIYU,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,No,High ($65-95),1272.0,79.0125,Medium (1-3 years),3,1,0,2,1,Medium-term,10,Low Risk
5278-PNYOX,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,No,Very High (>$95),4931.85,100.36224489795919,Long-term (>3 years),6,0,1,1,1,Premium Long-term,6,Low Risk
5449-FIBXJ,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.3,2012.7,Yes,Very High (>$95),1962.7,105.93157894736842,Medium (1-3 years),6,1,1,3,3,Medium-term,16,Medium Risk
3486-HOOGQ,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,High ($65-95),5579.0,82.04714285714286,Long-term (>3 years),7,1,0,1,1,Economy Long-term,5,Low Risk
5061-PBXFW,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,Medium ($35-65),1964.8,58.2703125,Medium (1-3 years),5,1,0,3,1,Medium-term,11,Low Risk
8630-FJLIB,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,No,High ($65-95),1256.3999999999999,67.86944444444445,Medium (1-3 years),2,0,0,3,3,Medium-term,18,High Risk
3891-NLXJB,Male,0,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,No,Medium ($35-65),1500.35,37.59054054054054,Long-term (>3 years),4,0,0,1,2,Economy Long-term,8,Low Risk
4749-OJKQU,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,No,High ($65-95),302.6,75.5875,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
0577-WHMEV,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,No,High ($65-95),1451.2,85.93125,Medium (1-3 years),5,1,1,3,3,Medium-term,16,Medium Risk
5453-AXEPF,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,No,High ($65-95),1368.5,78.64117647058823,Medium (1-3 years),3,1,0,3,1,Medium-term,13,Medium Risk
3639-XJHKQ,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,No,Medium ($35-65),1151.4,68.30526315789473,Medium (1-3 years),5,1,0,3,3,Medium-term,16,Medium Risk
3716-LRGXK,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,No,Very High (>$95),6069.0,101.12333333333332,Long-term (>3 years),5,1,1,1,1,Premium Long-term,5,Low Risk
2263-SFSQZ,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No,Low (≤$35),1272.45,23.965686274509803,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
9950-MTGYX,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No,Low (≤$35),568.4,17.426785714285714,Medium (1-3 years),1,1,0,1,1,Medium-term,8,Low Risk
3397-AVTKU,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,No,Medium ($35-65),2580.0,59.268604651162796,Long-term (>3 years),4,0,0,1,3,Economy Long-term,10,Low Risk
4825-FUREZ,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No,Low (≤$35),850.5,19.892857142857142,Long-term (>3 years),1,1,0,1,3,Economy Long-term,12,Medium Risk
